value,cdf
1.2034797167491618,0.006756756756756757
1.4530617900726628,0.013513513513513514
1.650723216166052,0.02027027027027027
1.9042849780899962,0.02702702702702703
2.0627342748776147,0.033783783783783786
2.0677329806937275,0.04054054054054054
2.08263000428793,0.0472972972972973
2.0959397216077775,0.05405405405405406
2.1083386507889443,0.060810810810810814
2.1894289199812658,0.06756756756756757
2.3756792706577357,0.07432432432432433
2.4155888719810688,0.08108108108108109
2.5175628045338216,0.08783783783783784
2.71924117931246,0.0945945945945946
2.7222979988229907,0.10135135135135136
2.789175793256435,0.10810810810810811
2.828347278994464,0.11486486486486487
2.955380751104319,0.12162162162162163
3.0521023518072825,0.12837837837837837
3.0729100054029748,0.13513513513513514
3.1151658259591732,0.14189189189189189
3.18231926435325,0.14864864864864866
3.27254278234335,0.1554054054054054
3.3020284185442006,0.16216216216216217
3.313449457979459,0.16891891891891891
3.3986919368987354,0.17567567567567569
3.4047119003369986,0.18243243243243243
3.42618728282811,0.1891891891891892
3.5010868510890205,0.19594594594594594
3.5027745605105545,0.20270270270270271
3.5279884020517214,0.20945945945945946
3.5821292130953806,0.21621621621621623
3.587374448005425,0.22297297297297297
3.6018754221843237,0.22972972972972974
3.6572692549731265,0.23648648648648649
3.6688249446410066,0.24324324324324326
3.745251570168355,0.25
3.7974154761576866,0.25675675675675674
3.803454047136786,0.2635135135135135
3.819974099060601,0.2702702702702703
3.8344002572669815,0.27702702702702703
3.860326677638898,0.28378378378378377
3.8720194465578386,0.2905405405405405
3.8903371288634276,0.2972972972972973
3.8921455991013856,0.30405405405405406
3.896207602037773,0.3108108108108108
3.942487965561291,0.31756756756756754
3.9450258083637704,0.32432432432432434
3.9853973891324594,0.3310810810810811
3.9998624572641526,0.33783783783783783
4.0264839573389635,0.34459459459459457
4.039032932400454,0.35135135135135137
4.060000819977181,0.3581081081081081
4.179915652361258,0.36486486486486486
4.205674185817694,0.3716216216216216
4.23701185161156,0.3783783783783784
4.240006186606398,0.38513513513513514
4.252917012385998,0.3918918918918919
4.298971797780861,0.39864864864864863
4.308581360960365,0.40540540540540543
4.312299011257394,0.41216216216216217
4.327387519998335,0.4189189189189189
4.336727334840499,0.42567567567567566
4.343618501290727,0.43243243243243246
4.368133921674143,0.4391891891891892
4.378248838491409,0.44594594594594594
4.384727424882703,0.4527027027027027
4.398555048212406,0.4594594594594595
4.459303740862237,0.46621621621621623
4.461490654475163,0.47297297297297297
4.474731874195881,0.4797297297297297
4.480373547431365,0.4864864864864865
4.506324677609092,0.49324324324324326
4.522468923165653,0.5
4.536513038575832,0.5067567567567568
4.559260072327972,0.5135135135135135
4.585663064129546,0.5202702702702703
4.596004883312363,0.527027027027027
4.603016985043966,0.5337837837837838
4.620092325039635,0.5405405405405406
4.6868410879392775,0.5472972972972973
4.706957405012281,0.5540540540540541
4.712582465680869,0.5608108108108109
4.718859103341188,0.5675675675675675
4.735910943266785,0.5743243243243243
4.743429175044631,0.581081081081081
4.786894756175058,0.5878378378378378
4.857184480931883,0.5945945945945946
4.8794762093191375,0.6013513513513513
4.886128496728726,0.6081081081081081
4.92377779020337,0.6148648648648649
5.0204419776951,0.6216216216216216
5.023972319848288,0.6283783783783784
5.031834353134682,0.6351351351351351
5.094581380324666,0.6418918918918919
5.0981936196144,0.6486486486486487
5.105627759455675,0.6554054054054054
5.133117452557067,0.6621621621621622
5.150018245681965,0.668918918918919
5.177966241998586,0.6756756756756757
5.202792226663469,0.6824324324324325
5.250613559813929,0.6891891891891891
5.325691951910747,0.6959459459459459
5.332903705230417,0.7027027027027027
5.428593843244612,0.7094594594594594
5.4641015011380745,0.7162162162162162
5.465148851657289,0.722972972972973
5.485640082838402,0.7297297297297297
5.522926994717793,0.7364864864864865
5.599044313702532,0.7432432432432432
5.679477171753561,0.75
5.698163635831057,0.7567567567567568
5.740516898219058,0.7635135135135135
5.813624970701449,0.7702702702702703
5.985430661159506,0.777027027027027
6.122685288897684,0.7837837837837838
6.182332911154324,0.7905405405405406
6.23107742159432,0.7972972972972973
6.245208394082755,0.8040540540540541
6.36002645844937,0.8108108108108109
6.360293718364732,0.8175675675675675
6.4158962983702414,0.8243243243243243
6.451047427801674,0.831081081081081
6.456991524283268,0.8378378378378378
6.805702223179992,0.8445945945945946
6.915773794286332,0.8513513513513513
7.133383282016107,0.8581081081081081
7.141968544631973,0.8648648648648649
7.170217014817182,0.8716216216216216
7.202558352937507,0.8783783783783784
7.411266411882264,0.8851351351351351
7.420078535918724,0.8918918918918919
7.494660536669343,0.8986486486486487
7.547680417231167,0.9054054054054054
7.619985558579147,0.9121621621621622
7.667726962679089,0.918918918918919
7.698885473108301,0.9256756756756757
7.815893105419233,0.9324324324324325
7.889465597235579,0.9391891891891891
7.895638851851189,0.9459459459459459
8.095653929344628,0.9527027027027027
8.144244124689765,0.9594594594594594
8.180152192517951,0.9662162162162162
10.202264303261668,0.972972972972973
12.884979679129573,0.9797297297297297
13.141912756323029,0.9864864864864865
16.94805304955428,0.9932432432432432
35.08277916974508,1.0
