target_id,target_x,target_y,target_z,variant,planned_success,planned_error_m,planned_max_tilt_deg,plan_nfev,plan_time_s,sim_success,final_error_m,max_tilt_deg,path_length_m
0,1.163854102370001,-0.11131059602498809,1.5585979199113824,priority_ik,True,0.017545825724176286,0.30910213664871466,58,0.13087400002405047,False,0.021271726727266977,1.2202298076082323,0.27236802570277413
1,0.8931923924415376,-0.6554673166127,1.6756223516367559,priority_ik,True,0.011688125761586256,1.9268128822109694,81,0.04947209998499602,True,0.014161171032026531,2.3577059871303883,0.8734461953649129
2,1.0454165609056933,0.5001806527056398,0.8281136326755458,priority_ik,True,0.006223888397316889,10.880938787953234,82,0.03945959999691695,True,0.003933453325183304,11.895344298828684,0.9829731898620481
3,0.8918808657802574,-0.18223759809041115,1.6267649888486018,priority_ik,True,0.009850993107228288,2.3263476023453014,74,0.02936399995815009,True,0.010279166912367958,2.7579754912345984,0.5613774226265199
4,0.9329091444513473,0.5139082615586104,1.143414198827331,priority_ik,True,0.011237695075431618,5.649202700301415,80,0.03572709998115897,True,0.010458884383217721,6.120888671434294,0.8323201474360589
5,0.7291395053574977,0.06223838342847525,0.7638172561041753,priority_ik,True,0.007743733560026321,9.417837971034244,82,0.03918860002886504,True,0.004580812774258156,10.058520484305173,1.0331330381521378
6,1.186626735201665,0.24721523222599218,1.4580877400853738,priority_ik,True,0.018070775096489543,2.5723794166161436,61,0.027539200033061206,True,0.01869930078366083,3.077183788237456,0.3498639401025366
7,0.6188028765700346,0.5585755057582851,1.5931211213221976,priority_ik,True,0.006195803336571927,2.0817149041624026,82,0.039527000044472516,True,0.00664936368094636,2.9433914464434987,0.9920987003571222
8,1.0421473106672003,-0.5377454938395776,1.1667210037270341,priority_ik,True,0.017385021405350393,5.6084952288086996,79,0.04309069993905723,True,0.0164298848532983,6.261421138719337,0.7796828194916863
9,0.5020043806895556,-0.3004445512826424,1.3830489532424546,priority_ik,True,0.006243183766630619,3.002200950511727,82,0.041023400030098855,True,0.0056559394787064595,4.45894658127238,1.0049734051877324
10,0.8543511494606293,0.7635208174585386,1.0258253581381518,priority_ik,True,0.013635174491241778,7.643067326629676,83,0.03924770001322031,True,0.013984683028303996,8.05772629850596,1.1242662953894078
