method,target_id,target_x,target_y,target_z,reachable,planned_success,sim_success,final_error_m,planned_error_m,max_tilt_deg,planned_max_tilt_deg,path_length_m,joint_path_length_rad,mean_joint_step_rad,max_joint_step_rad,rms_joint_speed_rad_s,max_joint_speed_rad_s,rms_joint_accel_rad_s2,max_joint_accel_rad_s2,message
joint_linear,40,0.9896105977084164,0.23563988926051435,0.784444321139889,True,True,False,0.004695267989459636,3.87298597762031e-08,61.15093298294602,60.89557386884981,0.9098477924021298,1.163478829541196,0.026442700671390817,0.03963673416754966,0.9653431665547146,1.3212244722516553,2.2599537579241322,3.824357535118677,ok
joint_linear,41,0.6664325804155872,-0.5787326143554344,1.1939908192445188,False,False,False,nan,2.1538011826839993e-06,nan,60.047940258549175,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,42,0.6919208315277459,-0.42855666856072044,0.8034029677225516,False,False,False,nan,4.723886646626083e-06,nan,91.86622674804431,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,43,0.8883639342345084,-0.501443392141252,1.6251201183767972,False,False,False,nan,2.1153728777921544e-06,nan,67.04981833250997,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,44,0.9860301029416242,-0.24013110959229692,1.2909154914814167,True,True,True,0.0047190156431875675,4.487117084205638e-07,23.99698003820669,23.921624743131613,0.5457055018924196,0.8687596903247625,0.019744538416471877,0.029596410374277588,0.7208134855052853,0.9865470124759197,1.687488140765464,2.855615060233552,ok
joint_linear,45,0.428945218682672,0.37270124289721596,1.1823034369429002,False,False,False,nan,3.8120181967718037e-06,nan,105.248113583142,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,46,0.9356739823669012,-0.7126940702210119,1.1866583308381604,True,True,True,0.0059755141553138715,6.267779495341195e-07,37.368138422418205,37.24723202048743,0.9659145169934954,0.9586413965060383,0.021787304466046323,0.032658449153133484,0.7953887065212008,1.0886149717711162,1.8620753309192446,3.1510564310398346,ok
joint_linear,47,0.7311264468495655,0.5948815180407897,1.2717280523760754,False,False,False,nan,4.536600045375016e-06,nan,50.80496751007128,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,48,0.8680966168569126,-0.3302452921635624,1.0315689973425521,True,True,False,0.004335881817299802,4.5576375492711986e-08,49.513290312249225,49.36649204056406,0.822429123165929,1.249161558118131,0.028390035411775705,0.04255572456868447,1.0364344785952813,1.4185241522894825,2.4263848089411892,4.105996857075048,ok
joint_linear,49,0.9621523233461767,-0.09196989344136862,0.7216120798803304,False,False,False,nan,1.7085083319865434e-06,nan,75.39591894842901,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
