target_id,target_x,target_y,target_z,variant,planned_success,planned_error_m,planned_max_tilt_deg,plan_nfev,plan_time_s,sim_success,final_error_m,max_tilt_deg,path_length_m
0,1.163854102370001,-0.11131059602498809,1.5585979199113824,position_only,True,6.173382004716765e-08,6.414642678851636,814,0.4075276999938069,True,0.005599097069752386,6.599252153613683,0.28420966031383904
1,0.8931923924415376,-0.6554673166127,1.6756223516367559,position_only,True,8.350908502503735e-07,35.62043532941503,948,0.47646809999423567,True,0.010492438132037445,42.90887972370493,1.5338169867500042
2,1.0454165609056933,0.5001806527056398,0.8281136326755458,position_only,False,0.17025349769820433,47.46793295532429,657,0.34089930000482127,False,nan,nan,nan
3,0.8918808657802574,-0.18223759809041115,1.6267649888486018,position_only,False,0.13666170986158233,50.47783714987324,592,0.2936083999957191,False,nan,nan,nan
4,0.9329091444513473,0.5139082615586104,1.143414198827331,position_only,False,0.12213221828342864,51.53733133690007,620,0.3158279000053881,False,nan,nan,nan
5,0.7291395053574977,0.06223838342847525,0.7638172561041753,position_only,False,0.8998884445498484,47.50098020791457,160,0.07874829998763744,False,nan,nan,nan
6,1.186626735201665,0.24721523222599218,1.4580877400853738,position_only,True,1.8126720930715092e-08,12.415157284242222,805,0.3520434999954887,True,0.005897097737279353,12.793412355302365,0.39880797911547516
7,0.6188028765700346,0.5585755057582851,1.5931211213221976,position_only,False,0.19522206579453383,47.55281928355804,634,0.3044397000048775,False,nan,nan,nan
8,1.0421473106672003,-0.5377454938395776,1.1667210037270341,position_only,False,0.15403050762881434,47.651084796487005,662,0.3478826000064146,False,nan,nan,nan
9,0.5020043806895556,-0.3004445512826424,1.3830489532424546,position_only,False,0.8765264401281657,49.56261646602344,85,0.04185410001082346,False,nan,nan,nan
10,0.8543511494606293,0.7635208174585386,1.0258253581381518,position_only,False,0.49141941053336835,57.13426552479302,485,0.24164500000188127,False,nan,nan,nan
11,0.845413419629878,-0.040181379387507245,0.8894713590842857,position_only,False,0.6119843877750408,51.10259057523909,314,0.14526270001078956,False,nan,nan,nan
12,0.6534675917073415,-0.02477849298380981,0.9269093490508841,position_only,False,0.5665104006672714,71.81354943282432,360,0.16950280001037754,False,nan,nan,nan
13,1.0806365399599578,-0.106289641105831,1.5326781960578373,position_only,True,3.106153517128937e-08,3.4976720652225235,841,0.42805679999582935,True,0.005107903418007105,3.9653468655402877,0.34938499869132944
14,1.0629903130699898,-0.32034740587987487,1.5322598013952011,position_only,True,8.489869128582453e-08,22.173320527733576,803,0.36717979999957606,True,0.008177270651953757,22.794808273992206,0.583970471661062
15,1.1754667485376038,-0.20847970448428202,0.9883281039302441,position_only,True,1.1091226043038317e-07,36.654754550167524,768,0.3439844999957131,True,0.006607909070350151,38.09900947488629,1.0783312298119427
16,0.9274304445739306,-0.58402130634152,0.8999082024751083,position_only,False,0.618771272407931,105.64474773810554,390,0.21096229999966454,False,nan,nan,nan
17,0.5011277465754257,0.24059191366978283,1.364850856592032,position_only,False,0.1421886193538535,45.7143351800999,663,0.3161026000016136,False,nan,nan,nan
18,1.0089897747766317,0.4724726688008941,1.15891577553834,position_only,False,0.2347894307385867,45.48729968156508,547,0.2924420000053942,False,nan,nan,nan
19,0.850460656816557,-0.535469433627178,0.8145300735359734,position_only,False,0.1628507746751646,46.994609815861814,654,0.3055284000001848,False,nan,nan,nan
20,1.0836198813129583,-0.048893471652980795,1.2652361064811888,position_only,True,6.666600764711052e-10,9.88374725570923,757,0.35290049998729955,True,0.008372213277083602,10.786467570092011,0.5916592532452456
21,1.1364321171372742,0.24241270356069058,1.253579400657996,position_only,True,7.380641085754904e-07,31.08229511447614,891,0.46394250000594184,True,0.004528065809476348,31.447518386401846,0.5769656098050866
22,0.9510829899733705,-0.30029908884610973,0.7308178345679394,position_only,False,0.4160815323728788,45.929629944930696,474,0.24490679999871645,False,nan,nan,nan
23,0.8116884829766453,-0.38734382541177387,1.108528643724636,position_only,True,3.278094522877638e-08,42.27174234595103,866,0.5374716999940574,True,0.005296799828260377,43.83597782676984,1.1922867881777783
24,1.1280573998724275,-0.4970826516442884,0.758302741689066,position_only,False,0.673535864874795,45.947320709271075,260,0.17410619999282062,False,nan,nan,nan
