target_id,target_x,target_y,target_z,variant,planned_success,planned_error_m,planned_max_tilt_deg,plan_nfev,plan_time_s,sim_success,final_error_m,max_tilt_deg,path_length_m
1,1.1456668686625935,-0.6663276346018205,1.5572936735567715,position_orientation,True,4.088750481468521e-13,1.020964787746499e-05,146,0.18901869999535847,True,0.008177710233904425,0.9303440295755374,0.7444037523780811
2,0.6588126722075123,-0.17017434633123324,1.3777228173805365,position_orientation,True,8.202998013241633e-10,0.00015303044170311654,167,0.26749470000504516,True,0.004481688676870431,1.3609923288719867,0.7987528543537974
3,0.7913475254509029,0.6797737646826402,1.1114007808673738,position_orientation,True,4.815706770196425e-12,1.9599638118362943e-05,168,0.2478045000025304,True,0.004031211811904381,0.893470193519594,1.0339554680780507
4,1.0237551686363526,0.8039796387439712,1.4155717419428655,position_orientation,True,2.564754083558033e-12,1.7969856468318e-05,160,0.20580290000361856,True,0.007668705636642806,0.9179136727426828,0.9328221070969127
5,0.5057861957407315,0.2530798231971313,1.6007551884531135,position_orientation,True,1.4893113168586232e-09,3.387233291403388e-05,171,0.22149029999854974,True,0.0030440109000467743,1.778592597115587,0.9440592290736458
6,0.8629427669200993,-0.4409826583354845,0.8807932306473766,position_orientation,True,2.871278019050788e-10,2.561320938754782e-06,175,0.2137012000021059,True,0.0026096350019099153,1.11787952115116,0.9834589810869151
7,0.9807564439581616,-0.7361847610956868,1.2462064290634058,position_orientation,True,1.4143805821559211e-12,1.277811388052082e-05,166,0.177439899998717,True,0.006144963178550041,0.8041278523016113,0.9288301612414386
8,0.6787647966647585,-0.21742903426315732,1.6771544765304354,position_orientation,True,3.6974443190419954e-10,2.826493702772035e-05,170,0.21601250000821892,True,0.002754547128778327,1.6383081388811043,0.7852133629520806
9,0.739909853627111,0.21780091515101466,1.46738516830775,position_orientation,True,4.4179788871616274e-11,0.00011819755339483829,163,0.2160920000023907,True,0.004287279748469094,1.3482331051287377,0.7168839599846012
10,0.6649101454797642,-0.4089116164023182,1.472160590952181,position_orientation,True,1.1873436608415526e-11,0.00010749413689855956,164,0.26035890000639483,True,0.004191787199354035,1.4446301438583322,0.8662794553804054
11,0.8633688972811985,-0.29660133235384767,0.9116228200465507,position_orientation,True,1.4429300535237095e-10,3.1945284701301985e-06,174,0.2175757000077283,True,0.0032107328707348635,0.6776311118241668,0.8869141651340301
12,1.3022267121520255,0.30248949808346953,1.2230638924619144,position_orientation,True,6.660311308449383e-12,3.7215130446689415e-06,167,0.19954760000109673,True,0.007809648843477956,0.6903563876411227,0.47580613282985385
13,0.5131191103402771,0.38476852677718126,1.0327868361353918,position_orientation,True,1.4090759758463148e-14,4.077607203294642e-05,196,0.25253260000317823,False,0.0257468887379249,14.134530106933008,1.3100433273938794
14,0.9539448652421196,0.6989385041775686,0.9058457371948155,position_orientation,True,1.969456659844084e-10,1.2074182697257333e-06,175,0.2522815999982413,True,0.0038864734907456885,1.263996154414925,1.0851631970649058
15,1.0882744647438878,0.76865977836876,1.2661261830359753,position_orientation,True,1.315843846094479e-12,1.0138000340489137e-05,165,0.23099199999705888,True,0.007672199109367536,0.8108759672172263,0.9108399849593151
16,1.062030948967147,-0.3843833699772956,1.4237042640639515,position_orientation,True,1.808185665975913e-13,1.1891690845819462e-05,135,0.1537367999990238,True,0.005465903040675374,0.905727226996044,0.5378991674668283
17,0.8619497668430738,-0.24062644434537567,1.3968718015333135,position_orientation,True,2.7922452088607874e-12,0.00013876908128399065,153,0.21283780000521801,True,0.0045066522678380416,1.1253606206795026,0.6160550450820669
18,0.8132796920851438,0.26864897521255315,1.551529841131666,position_orientation,True,5.2948321930442645e-12,5.494084825554622e-05,159,0.1807239999907324,True,0.004002458000499748,1.3403598055527044,0.6618405594568448
19,0.6876899810165048,-0.33888511736869253,1.020365900020813,position_orientation,True,4.7232845575878447e-11,2.6863360635695186e-05,172,0.2255715999926906,True,0.004585229122018829,0.947062496251998,0.9532841355698284
20,0.83315205454697,0.3101252877458074,1.137484175120215,position_orientation,True,2.0248712330380584e-11,2.0203972031729294e-05,170,0.2005704000039259,True,0.004277396684845788,0.8863999916862648,0.7653170178145163
21,0.7909711285993217,0.7712910630791342,0.933713763103673,position_orientation,True,1.6235420805337625e-10,1.2074182697257333e-06,175,0.20611050000297837,True,0.0030249220200416716,1.2506002076136036,1.1944658058113173
22,1.155982630715144,-0.041878395069119986,1.1181667652269565,position_orientation,True,2.133423253387149e-11,7.091976543484069e-06,171,0.2047586999979103,True,0.005521571661878202,0.5928083255553975,0.49433409327808786
23,0.8537039035764531,-0.5786413083407734,1.0153659902502197,position_orientation,True,6.129545321769689e-11,2.4148365394514667e-06,174,0.2427416999998968,True,0.0036537112990087835,0.8177412149498794,0.9772537726901531
24,0.7577758700451911,0.13185012293679893,0.9249908930316485,position_orientation,True,1.3235060962808876e-10,2.1750292088450306e-05,174,0.24524780000501778,True,0.004445272285290605,0.7582741536120721,0.8954410179961483
25,0.44331540145687287,-0.38615120423777577,1.4745405417566957,position_orientation,True,5.699712274897936e-10,6.504388106618708e-05,171,0.24762799999734852,True,0.002841458564810806,1.7315821053703795,1.0324944327008427
26,0.9379426875277139,0.5690314686289486,1.37718576550291,position_orientation,True,6.760227128815234e-13,2.4178532008893128e-05,153,0.22174969999468885,True,0.0050954952780521675,0.9970112955518203,0.7729694315267399
27,0.5629079583148295,0.18265468149034314,1.2469941118744472,position_orientation,True,7.534581950270388e-09,0.0001099115444032605,186,0.2999465000029886,False,0.02888655386803806,7.093379000489162,1.0982521567787984
28,1.20393526366577,-0.5398579372738201,0.7778097242137275,position_orientation,True,5.046671589671852e-10,4.90455619685548e-06,175,0.18960060000244994,True,0.005412168033574436,1.5119415205124804,1.010172923400514
29,1.2074769361608735,-0.1463395622738719,1.1699682845610373,position_orientation,True,1.2844523367468091e-11,8.321556147031972e-06,169,0.21800110000185668,True,0.006228330986838367,0.6141312237643394,0.4524576151976331
30,0.9888845281039563,-0.5333926601469239,1.15102537588236,position_orientation,True,1.1014041807766862e-11,7.244509618354405e-06,170,0.2890683000005083,True,0.005096720871616637,0.7039118377386658,0.7986017047816487
31,1.179046157165268,0.17430354661152275,1.603170965430293,position_orientation,True,9.257597536793995e-15,6.668185343934157e-06,134,0.18491689999063965,True,0.006243833751486971,0.9507622035676793,0.29109767987409535
32,1.1655551350553304,-0.42988577062359884,1.4957597450589266,position_orientation,True,8.502817190979731e-14,4.26886823125797e-06,135,0.16343159999814816,True,0.006807257255907838,0.8542386107431565,0.5105455913529717
33,0.8792468206215797,-0.5901072384884155,0.963623456814848,position_orientation,True,1.4717727574847044e-10,7.393896667355496e-06,174,0.2743052000005264,True,0.0033894103776403806,1.0160077944294634,1.0049085590408693
