target_id,target_x,target_y,target_z,variant,planned_success,planned_error_m,planned_max_tilt_deg,plan_nfev,plan_time_s,sim_success,final_error_m,max_tilt_deg,path_length_m
0,1.163854102370001,-0.11131059602498809,1.5585979199113824,no_tilt_barrier,True,9.96633112297127e-07,0.0004964912146840677,140,0.12662500000442378,True,0.005985430660845637,0.9252064597742513,0.25943498142103355
1,0.8931923924415376,-0.6554673166127,1.6756223516367559,no_tilt_barrier,True,8.81203490607246e-07,0.004618276946875304,176,0.1806330999970669,True,0.005023972313813635,1.3549633190492198,0.8678826600518033
2,1.0454165609056933,0.5001806527056398,0.8281136326755458,no_tilt_barrier,True,1.1511196750233618e-06,0.02292609529251608,185,0.19136529999377672,True,0.003404711901485283,1.4257787400120854,0.9835307808181455
3,0.8918808657802574,-0.18223759809041115,1.6267649888486018,no_tilt_barrier,True,1.3644403743050118e-06,0.0044201467112117985,168,0.1763576999946963,True,0.0038603266813344397,1.3228790618261366,0.5598263039590968
4,0.9329091444513473,0.5139082615586104,1.143414198827331,no_tilt_barrier,True,1.4308637699196066e-06,0.011028928055113964,183,0.17883549998805393,True,0.004786894748872218,0.7685340370540387,0.820357383431532
5,0.7291395053574977,0.06223838342847525,0.7638172561041753,no_tilt_barrier,True,3.69416629807863e-06,0.018751324532540865,183,0.18195109999214765,True,0.003115165828720805,0.6338148038515372,1.020846931672612
6,1.186626735201665,0.24721523222599218,1.4580877400853738,no_tilt_barrier,True,1.0118736657387854e-06,0.0030098284469312793,153,0.21047550000366755,True,0.006451047427593049,0.7945069408133304,0.34425222132968375
7,0.6188028765700346,0.5585755057582851,1.5931211213221976,no_tilt_barrier,True,1.4956439371335258e-06,0.005132745149431769,179,0.19126320000214037,True,0.0033986919350380475,1.6147200849329357,0.9918101049986573
8,1.0421473106672003,-0.5377454938395776,1.1667210037270341,no_tilt_barrier,True,1.1846768610366563e-06,0.011078928560638229,182,0.1853158000012627,True,0.005599044320256031,0.6723251729529319,0.7716226822072952
9,0.5020043806895556,-0.3004445512826424,1.3830489532424546,no_tilt_barrier,True,2.678055448631636e-06,0.007332802207037617,180,0.2046993999974802,True,0.003803454037917674,1.5687512150436322,0.9931311884757492
10,0.8543511494606293,0.7635208174585386,1.0258253581381518,no_tilt_barrier,True,1.1256279432775474e-06,0.015514606265411927,185,0.2219209999893792,True,0.004252917018653882,0.998530361352237,1.1094152308034848
11,0.845413419629878,-0.040181379387507245,0.8894713590842857,no_tilt_barrier,True,2.357866354808589e-06,0.01661266110424497,182,0.21235519999754615,True,0.0035010868506339544,0.6225241447458467,0.8495157554961261
12,0.6534675917073415,-0.02477849298380981,0.9269093490508841,no_tilt_barrier,True,0.005193147933936619,2.6944776635045766,189,0.17865859999437816,True,0.007141968586456251,4.0345503031709455,1.0065167046886834
13,1.0806365399599578,-0.106289641105831,1.5326781960578373,no_tilt_barrier,True,1.186390880318872e-06,0.000986881828917203,141,0.13279879999754485,True,0.005250613558897163,1.0000722552354042,0.3358691717964302
14,1.0629903130699898,-0.32034740587987487,1.5322598013952011,no_tilt_barrier,True,1.1223002425971411e-06,0.0010211139947877339,142,0.14892839999811258,True,0.005332903706810963,1.018260048417597,0.4757538160558346
15,1.1754667485376038,-0.20847970448428202,0.9883281039302441,no_tilt_barrier,True,1.172051434284273e-06,0.016588227582065095,182,0.20692810000036843,True,0.005020441974834557,0.9507979218987846,0.6570471735037912
16,0.9274304445739306,-0.58402130634152,0.8999082024751083,no_tilt_barrier,True,1.2196192970378397e-06,0.019691661169001395,184,0.17270180000923574,True,0.0033020284284021977,1.2177229263933391,1.023892979207967
17,0.5011277465754257,0.24059191366978283,1.364850856592032,no_tilt_barrier,True,0.0025208706067610023,0.8059257590445734,189,0.1813932999939425,True,0.004312299089960913,1.5509121150536758,0.9746284880046489
18,1.0089897747766317,0.4724726688008941,1.15891577553834,no_tilt_barrier,True,1.327028980725122e-06,0.011009290385151914,182,0.17125939999823458,True,0.005202792221295958,0.6933163620839022,0.7416010431760344
19,0.850460656816557,-0.535469433627178,0.8145300735359734,no_tilt_barrier,True,1.3245088720271501e-06,0.023674673752630944,185,0.18873950000852346,True,0.0020959397161182843,1.5202684212543673,1.0956403086179716
20,1.0836198813129583,-0.048893471652980795,1.2652361064811888,no_tilt_barrier,True,1.6344463308419225e-06,0.008209416672785795,173,0.1899799999955576,True,0.005098193659032499,0.7243519720898816,0.41396977053565065
21,1.1364321171372742,0.24241270356069058,1.253579400657996,no_tilt_barrier,True,1.2461821087249972e-06,0.008747260267043056,177,0.1674289999937173,True,0.0058136249717886425,0.6452421661202025,0.46451451115686065
22,0.9510829899733705,-0.30029908884610973,0.7308178345679394,no_tilt_barrier,True,1.4380289849530018e-06,0.028570586531837038,185,0.1852093000052264,True,0.0014530617951487583,1.8550448333835476,1.0180174043080987
23,0.8116884829766453,-0.38734382541177387,1.108528643724636,no_tilt_barrier,True,2.050118183560132e-06,0.010998261161165541,181,0.2141851000051247,True,0.003892145593912501,0.8910689561236438,0.8360225469875927
24,1.1280573998724275,-0.4970826516442884,0.758302741689066,no_tilt_barrier,True,1.0986585652942615e-06,0.02570477895971057,185,0.16964480000024196,True,0.004060000832389256,1.5825059415067841,1.0186537510747313
