method,target_id,target_x,target_y,target_z,reachable,planned_success,sim_success,final_error_m,planned_error_m,max_tilt_deg,planned_max_tilt_deg,path_length_m,joint_path_length_rad,mean_joint_step_rad,max_joint_step_rad,rms_joint_speed_rad_s,max_joint_speed_rad_s,rms_joint_accel_rad_s2,max_joint_accel_rad_s2,message
position_only,10,0.8543511494606293,0.7635208174585386,1.0258253581381518,True,True,False,0.005544707951667146,9.333434167010801e-07,53.93089010617162,53.66459185238722,1.2763088071571604,1.7356285184862934,0.039446102692870307,0.16513768570502527,1.579999991657221,5.504589523500842,55.15209839149761,218.49732110973883,ok
position_only,11,0.845413419629878,-0.040181379387507245,0.8894713590842857,False,False,False,nan,0.6615063966741587,nan,17.379472490496788,nan,0.6273901994269793,0.0482607845713061,0.13253722815054036,2.0502901454923497,4.417907605018012,69.83157318315197,187.48200039763267,"waypoint failed: err=0.0000 m, tilt=10.73 deg"
position_only,12,0.6534675917073415,-0.02477849298380981,0.9269093490508841,False,False,False,nan,0.22532083954012658,nan,74.01117545622934,nan,2.3787978940986516,0.07929326313662172,0.3389866212827773,3.358150303431871,11.299554042759242,87.29980600193157,158.50571307518115,"waypoint failed: err=0.0000 m, tilt=74.01 deg"
position_only,13,1.0806365399599578,-0.106289641105831,1.5326781960578373,True,True,True,0.01220797001052674,1.9267221129284673e-07,18.375560840004,18.20206303761794,0.7467600472309096,1.0679095749927323,0.024270672158925734,0.2203820794834566,1.4339973070341976,7.34606931611522,62.98164401918104,258.0941378010666,ok
position_only,14,1.0629903130699898,-0.32034740587987487,1.5322598013952011,False,False,False,nan,0.18858318555365028,nan,25.491305606369206,nan,0.7864463234357968,0.032768596809824864,0.23073695475820638,1.903833043945402,7.6912318252735465,64.3803327337435,277.31584962863764,"waypoint failed: err=0.0000 m, tilt=11.38 deg"
position_only,15,1.1754667485376038,-0.20847970448428202,0.9883281039302441,True,True,True,0.006165000146504353,5.949127351637691e-08,34.05754039344818,32.833751484343175,0.8617148840076776,1.4897047085097035,0.03385692519340235,0.13776106380969474,1.556568033991861,4.592035460323159,68.65956293199137,184.0948147199051,ok
position_only,16,0.9274304445739306,-0.58402130634152,0.8999082024751083,True,True,False,0.006809951594470279,6.24620489697658e-08,60.027694165884945,59.30302354229515,1.2399913472321222,1.8634236685917336,0.0423505379225394,0.2655133870349564,1.9280203622912846,8.850446234498547,80.50775710017756,341.8209019324105,ok
position_only,17,0.5011277465754257,0.24059191366978283,1.364850856592032,True,True,False,0.003179556354497128,2.3480793763237008e-07,50.23368072496443,50.10877534466634,1.3371968977158408,2.6087008327371324,0.05928865528948028,0.29289143094172027,2.427451414419053,9.763047698057344,99.53799687668871,392.43117270736695,ok
position_only,18,1.0089897747766317,0.4724726688008941,1.15891577553834,False,False,False,nan,0.28131327738256195,nan,48.14344269332332,nan,1.3115622509274862,0.05246249003709945,0.4059066749650479,3.0641971070525074,13.53022249883493,104.70958209745388,492.85000856089465,"waypoint failed: err=0.0000 m, tilt=19.64 deg"
position_only,19,0.850460656816557,-0.535469433627178,0.8145300735359734,True,True,False,0.005820294883585725,7.159211707640251e-07,69.99838368787388,69.32478369752576,1.296439728390308,1.9767310374500497,0.04492570539659204,0.2053109355808816,1.8466937424052532,6.843697852696054,68.85752115496886,270.200576598255,ok
