target_x,target_y,target_z,planned_success,planned_error_m,planned_max_tilt_deg,plan_nfev,conv_max_joint_displacement,conv_mean_joint_displacement,conv_total_joint_travel,conv_path_smoothness,sim_success,sim_final_error_m,sim_max_tilt_deg,sim_path_length_m,dyn_max_accel,dyn_max_jerk,dyn_max_ang_vel,dyn_avg_accel,dyn_avg_ang_vel,target_id
1.0914640568110259,0.31967131844068986,0.8100196187145038,True,1.2096389974237326e-06,0.023344442127781192,184,0.04472821433823013,0.03152002256012588,1.3868809926455385,0.012887268207163294,True,0.0031736642430509865,1.457649211901889,0.8964756475916811,1.2160590028389948,1.2747241805696563,0.0010826854936500363,0.6221731161562123,0.0003767188537696581,19
1.144730452067168,-0.027981070052234106,1.059082123476383,True,1.3000778806851155e-06,0.014228420646644495,180,0.032847088443500344,0.022110377704969597,0.9728566190186623,0.009719911693860805,True,0.005117264971039035,0.6826357052952235,0.5550675355027974,0.7679732722441367,0.8063856148596116,0.0005614421854143942,0.39292594172121675,0.0002321232160967194,20
0.712498761553496,0.6974460090265169,1.2302845681640164,True,1.5032262141797655e-06,0.007856521869276196,182,0.04312514207474178,0.028948757165081284,1.2737453152635765,0.012739632850049698,True,0.004129583867306067,1.1227533744265419,1.0569386271137033,1.4365368180734133,1.5051675561199207,0.00046181341774300706,0.7349813635749647,0.00012788335934788643,21
0.8580342631427399,-0.44362427651712844,0.7791701321579205,True,1.3949805856586378e-06,0.025360366558151926,185,0.0530885745408761,0.037555988149940295,1.652463478597373,0.014907295398181135,True,0.0016928156874719735,1.656125515128098,1.074087985787676,1.4614942059687541,1.531332644313048,0.0015430809274565645,0.747765722732776,0.0004082860031653633,22
1.014253544664743,-0.210658256887159,1.0796004099775836,True,1.5738932936444328e-06,0.012934974995429742,182,0.03681485387426799,0.02466892665514024,1.0854327728261706,0.010931174288308695,True,0.004639121299653244,0.6141128218933076,0.639235822704696,0.8878356433918141,0.9304733103587269,0.0005611667048858166,0.4542500539761417,0.0002128249848117685,23
1.0251344336408348,0.10447714582813408,0.7092433524671647,True,1.4525338884278537e-06,0.02947285669808042,184,0.05088520126672903,0.03693205170410119,1.6250102749804523,0.014380492330392533,True,0.0014910553803427942,1.9097344735862025,0.9654268987774128,1.3038382057477935,1.3672586248855991,0.0016461567664679214,0.667087751125757,0.0004734240790442461,24
1.1928156344123817,0.4172026217955277,0.7157895105638279,True,1.1020632973487692e-06,0.026995610511701608,185,0.04603140804087783,0.0329738501669405,1.4508494073453821,0.013401301736981001,True,0.004283919815303809,1.6649508076000827,1.004713270393773,1.3564930903653558,1.421209135504285,0.00106733630320962,0.6940295198086484,0.0004367603157863825,25
0.7998860396541697,-0.20258300504887178,1.4373290984755056,True,1.8790320434584227e-06,0.0032715264838954127,171,0.033582395817586735,0.0229338849560338,1.009090938065487,0.009901914543504411,True,0.004402304298397921,1.2473800830303536,0.6553213866358291,0.8666164614566985,0.9095684972844355,0.00022247228896552635,0.4433894797403289,9.0754631038166e-05,26
1.1241579656494898,0.21690262018034656,1.1212488235125924,True,1.3026860201073258e-06,0.01240111093481101,181,0.030993059492771202,0.020764291678308924,0.9136288338455927,0.009197063941601032,True,0.00540559520316002,0.595942807594997,0.5556328956727846,0.7657468855803305,0.8033451937553207,0.0004997784129348263,0.391784341513469,0.00020265613999487242,27
1.2367309870387626,0.2261163140844412,0.8795896765509026,True,1.0581187297168028e-06,0.02029922558022349,183,0.037612740398635026,0.026089600431856277,1.1479424190016763,0.010984010082082616,True,0.005015983196481439,1.2814093116650747,0.7599716690345005,1.0280373710640847,1.0771674317889208,0.0007929679448407462,0.5259790712355752,0.0003285148829177656,28
0.9701223402037487,0.5278377223068176,1.258681765853669,True,1.314003390795925e-06,0.008153554107734778,179,0.031792625433670306,0.021149495400374477,0.9305777976164771,0.009450977817049228,True,0.00523622275312685,0.8417232734912524,0.7574595521553042,1.0272210939450375,1.0763862870681686,0.00038367887303075883,0.5255620144293015,0.00013430996505803077,29
